fund_id,date,asset,weight
combined_equal_weight,2023-12-01,ABT,0.016666666666666666
combined_equal_weight,2021-01-04,ADBE,0.016666666666666666
combined_equal_weight,2021-02-01,ADBE,0.016666666666666666
combined_equal_weight,2021-03-01,ADBE,0.016666666666666666
combined_equal_weight,2021-04-01,ADBE,0.016666666666666666
combined_equal_weight,2021-05-03,ADBE,0.016666666666666666
combined_equal_weight,2021-06-01,ADBE,0.016666666666666666
combined_equal_weight,2021-07-01,ADBE,0.016666666666666666
combined_equal_weight,2021-08-02,ADBE,0.016666666666666666
combined_equal_weight,2021-09-01,ADBE,0.016666666666666666
combined_equal_weight,2021-10-01,ADBE,0.016666666666666666
combined_equal_weight,2021-11-01,ADBE,0.016666666666666666
combined_equal_weight,2021-12-01,ADBE,0.016666666666666666
combined_equal_weight,2022-01-03,ADBE,0.016666666666666666
combined_equal_weight,2022-02-01,ADBE,0.016666666666666666
combined_equal_weight,2022-03-01,ADBE,0.016666666666666666
combined_equal_weight,2022-04-01,ADBE,0.016666666666666666
combined_equal_weight,2022-05-02,ADBE,0.016666666666666666
combined_equal_weight,2022-06-01,ADBE,0.016666666666666666
combined_equal_weight,2022-07-01,ADBE,0.016666666666666666
combined_equal_weight,2022-08-01,ADBE,0.016666666666666666
combined_equal_weight,2022-09-01,ADBE,0.016666666666666666
combined_equal_weight,2022-10-03,ADBE,0.016666666666666666
combined_equal_weight,2022-11-01,ADBE,0.016666666666666666
combined_equal_weight,2022-12-01,ADBE,0.016666666666666666
combined_equal_weight,2023-01-03,ADBE,0.016666666666666666
combined_equal_weight,2023-02-01,ADBE,0.016666666666666666
combined_equal_weight,2023-03-01,ADBE,0.016666666666666666
combined_equal_weight,2023-04-03,ADBE,0.016666666666666666
combined_equal_weight,2023-05-01,ADBE,0.016666666666666666
combined_equal_weight,2023-06-01,ADBE,0.016666666666666666
combined_equal_weight,2023-07-03,ADBE,0.016666666666666666
combined_equal_weight,2023-08-01,ADBE,0.016666666666666666
combined_equal_weight,2023-09-01,ADBE,0.016666666666666666
combined_equal_weight,2023-10-02,ADBE,0.016666666666666666
combined_equal_weight,2023-11-01,ADBE,0.016666666666666666
combined_equal_weight,2023-12-01,ADBE,0.016666666666666666
combined_equal_weight,2021-01-04,AEP,0.016666666666666666
combined_equal_weight,2021-02-01,AEP,0.016666666666666666
combined_equal_weight,2021-03-01,AEP,0.016666666666666666
combined_equal_weight,2021-04-01,AEP,0.016666666666666666
combined_equal_weight,2021-05-03,AEP,0.016666666666666666
combined_equal_weight,2021-06-01,AEP,0.016666666666666666
combined_equal_weight,2021-07-01,AEP,0.016666666666666666
combined_equal_weight,2021-08-02,AEP,0.016666666666666666
combined_equal_weight,2021-09-01,AEP,0.016666666666666666
combined_equal_weight,2021-10-01,AEP,0.016666666666666666
combined_equal_weight,2021-11-01,AEP,0.016666666666666666
combined_equal_weight,2021-12-01,AEP,0.016666666666666666
combined_equal_weight,2022-01-03,AEP,0.016666666666666666
combined_equal_weight,2022-02-01,AEP,0.016666666666666666
combined_equal_weight,2022-03-01,AEP,0.016666666666666666
combined_equal_weight,2022-04-01,AEP,0.016666666666666666
combined_equal_weight,2022-05-02,AEP,0.016666666666666666
combined_equal_weight,2022-06-01,AEP,0.016666666666666666
combined_equal_weight,2022-07-01,AEP,0.016666666666666666
combined_equal_weight,2022-08-01,AEP,0.016666666666666666
combined_equal_weight,2022-09-01,AEP,0.016666666666666666
combined_equal_weight,2022-10-03,AEP,0.016666666666666666
combined_equal_weight,2022-11-01,AEP,0.016666666666666666
combined_equal_weight,2022-12-01,AEP,0.016666666666666666
combined_equal_weight,2023-01-03,AEP,0.016666666666666666
combined_equal_weight,2023-02-01,AEP,0.016666666666666666
combined_equal_weight,2023-03-01,AEP,0.016666666666666666
combined_equal_weight,2023-04-03,AEP,0.016666666666666666
combined_equal_weight,2023-05-01,AEP,0.016666666666666666
combined_equal_weight,2023-06-01,AEP,0.016666666666666666
combined_equal_weight,2023-07-03,AEP,0.016666666666666666
combined_equal_weight,2023-08-01,AEP,0.016666666666666666
combined_equal_weight,2023-09-01,AEP,0.016666666666666666
combined_equal_weight,2023-10-02,AEP,0.016666666666666666
combined_equal_weight,2023-11-01,AEP,0.016666666666666666
combined_equal_weight,2023-12-01,AEP,0.016666666666666666
combined_equal_weight,2021-01-04,AMD,0.016666666666666666
combined_equal_weight,2021-02-01,AMD,0.016666666666666666
combined_equal_weight,2021-03-01,AMD,0.016666666666666666
combined_equal_weight,2021-04-01,AMD,0.016666666666666666
combined_equal_weight,2021-05-03,AMD,0.016666666666666666
combined_equal_weight,2021-06-01,AMD,0.016666666666666666
combined_equal_weight,2021-07-01,AMD,0.016666666666666666
combined_equal_weight,2021-08-02,AMD,0.016666666666666666
combined_equal_weight,2021-09-01,AMD,0.016666666666666666
combined_equal_weight,2021-10-01,AMD,0.016666666666666666
combined_equal_weight,2021-11-01,AMD,0.016666666666666666
combined_equal_weight,2021-12-01,AMD,0.016666666666666666
combined_equal_weight,2022-01-03,AMD,0.016666666666666666
combined_equal_weight,2022-02-01,AMD,0.016666666666666666
combined_equal_weight,2022-03-01,AMD,0.016666666666666666
combined_equal_weight,2022-04-01,AMD,0.016666666666666666
combined_equal_weight,2022-05-02,AMD,0.016666666666666666
combined_equal_weight,2022-06-01,AMD,0.016666666666666666
combined_equal_weight,2022-07-01,AMD,0.016666666666666666
combined_equal_weight,2022-08-01,AMD,0.016666666666666666
combined_equal_weight,2022-09-01,AMD,0.016666666666666666
combined_equal_weight,2022-10-03,AMD,0.016666666666666666
combined_equal_weight,2022-11-01,AMD,0.016666666666666666
combined_equal_weight,2022-12-01,AMD,0.016666666666666666
combined_equal_weight,2023-01-03,AMD,0.016666666666666666
combined_equal_weight,2023-02-01,AMD,0.016666666666666666
combined_equal_weight,2023-03-01,AMD,0.016666666666666666
combined_equal_weight,2023-04-03,AMD,0.016666666666666666
combined_equal_weight,2023-05-01,AMD,0.016666666666666666
combined_equal_weight,2023-06-01,AMD,0.016666666666666666
combined_equal_weight,2023-07-03,AMD,0.016666666666666666
combined_equal_weight,2023-08-01,AMD,0.016666666666666666
combined_equal_weight,2023-09-01,AMD,0.016666666666666666
combined_equal_weight,2023-10-02,AMD,0.016666666666666666
combined_equal_weight,2023-11-01,AMD,0.016666666666666666
combined_equal_weight,2023-12-01,AMD,0.016666666666666666
combined_equal_weight,2021-01-04,AMGN,0.016666666666666666
combined_equal_weight,2021-02-01,AMGN,0.016666666666666666
combined_equal_weight,2021-03-01,AMGN,0.016666666666666666
combined_equal_weight,2021-04-01,AMGN,0.016666666666666666
combined_equal_weight,2021-05-03,AMGN,0.016666666666666666
combined_equal_weight,2021-06-01,AMGN,0.016666666666666666
combined_equal_weight,2021-07-01,AMGN,0.016666666666666666
combined_equal_weight,2021-08-02,AMGN,0.016666666666666666
combined_equal_weight,2021-09-01,AMGN,0.016666666666666666
combined_equal_weight,2021-10-01,AMGN,0.016666666666666666
combined_equal_weight,2021-11-01,AMGN,0.016666666666666666
combined_equal_weight,2021-12-01,AMGN,0.016666666666666666
combined_equal_weight,2022-01-03,AMGN,0.016666666666666666
combined_equal_weight,2022-02-01,AMGN,0.016666666666666666
combined_equal_weight,2022-03-01,AMGN,0.016666666666666666
combined_equal_weight,2022-04-01,AMGN,0.016666666666666666
combined_equal_weight,2022-05-02,AMGN,0.016666666666666666
combined_equal_weight,2022-06-01,AMGN,0.016666666666666666
combined_equal_weight,2022-07-01,AMGN,0.016666666666666666
combined_equal_weight,2022-08-01,AMGN,0.016666666666666666
combined_equal_weight,2022-09-01,AMGN,0.016666666666666666
combined_equal_weight,2022-10-03,AMGN,0.016666666666666666
combined_equal_weight,2022-11-01,AMGN,0.016666666666666666
combined_equal_weight,2022-12-01,AMGN,0.016666666666666666
combined_equal_weight,2023-01-03,AMGN,0.016666666666666666
combined_equal_weight,2023-02-01,AMGN,0.016666666666666666
combined_equal_weight,2023-03-01,AMGN,0.016666666666666666
combined_equal_weight,2023-04-03,AMGN,0.016666666666666666
combined_equal_weight,2023-05-01,AMGN,0.016666666666666666
combined_equal_weight,2023-06-01,AMGN,0.016666666666666666
combined_equal_weight,2023-07-03,AMGN,0.016666666666666666
combined_equal_weight,2023-08-01,AMGN,0.016666666666666666
combined_equal_weight,2023-09-01,AMGN,0.016666666666666666
combined_equal_weight,2023-10-02,AMGN,0.016666666666666666
combined_equal_weight,2023-11-01,AMGN,0.016666666666666666
combined_equal_weight,2023-12-01,AMGN,0.016666666666666666
combined_equal_weight,2021-01-04,AMT,0.016666666666666666
combined_equal_weight,2021-02-01,AMT,0.016666666666666666
combined_equal_weight,2021-03-01,AMT,0.016666666666666666
combined_equal_weight,2021-04-01,AMT,0.016666666666666666
combined_equal_weight,2021-05-03,AMT,0.016666666666666666
combined_equal_weight,2021-06-01,AMT,0.016666666666666666
combined_equal_weight,2021-07-01,AMT,0.016666666666666666
combined_equal_weight,2021-08-02,AMT,0.016666666666666666
combined_equal_weight,2021-09-01,AMT,0.016666666666666666
combined_equal_weight,2021-10-01,AMT,0.016666666666666666
combined_equal_weight,2021-11-01,AMT,0.016666666666666666
combined_equal_weight,2021-12-01,AMT,0.016666666666666666
combined_equal_weight,2022-01-03,AMT,0.016666666666666666
combined_equal_weight,2022-02-01,AMT,0.016666666666666666
combined_equal_weight,2022-03-01,AMT,0.016666666666666666
combined_equal_weight,2022-04-01,AMT,0.016666666666666666
combined_equal_weight,2022-05-02,AMT,0.016666666666666666
combined_equal_weight,2022-06-01,AMT,0.016666666666666666
combined_equal_weight,2022-07-01,AMT,0.016666666666666666
combined_equal_weight,2022-08-01,AMT,0.016666666666666666
combined_equal_weight,2022-09-01,AMT,0.016666666666666666
combined_equal_weight,2022-10-03,AMT,0.016666666666666666
combined_equal_weight,2022-11-01,AMT,0.016666666666666666
combined_equal_weight,2022-12-01,AMT,0.016666666666666666
combined_equal_weight,2023-01-03,AMT,0.016666666666666666
combined_equal_weight,2023-02-01,AMT,0.016666666666666666
combined_equal_weight,2023-03-01,AMT,0.016666666666666666
combined_equal_weight,2023-04-03,AMT,0.016666666666666666
combined_equal_weight,2023-05-01,AMT,0.016666666666666666
combined_equal_weight,2023-06-01,AMT,0.016666666666666666
combined_equal_weight,2023-07-03,AMT,0.016666666666666666
combined_equal_weight,2023-08-01,AMT,0.016666666666666666
combined_equal_weight,2023-09-01,AMT,0.016666666666666666
combined_equal_weight,2023-10-02,AMT,0.016666666666666666
combined_equal_weight,2023-11-01,AMT,0.016666666666666666
combined_equal_weight,2023-12-01,AMT,0.016666666666666666
combined_equal_weight,2021-01-04,BA,0.016666666666666666
combined_equal_weight,2021-02-01,BA,0.016666666666666666
combined_equal_weight,2021-03-01,BA,0.016666666666666666
combined_equal_weight,2021-04-01,BA,0.016666666666666666
combined_equal_weight,2021-05-03,BA,0.016666666666666666
combined_equal_weight,2021-06-01,BA,0.016666666666666666
combined_equal_weight,2021-07-01,BA,0.016666666666666666
combined_equal_weight,2021-08-02,BA,0.016666666666666666
combined_equal_weight,2021-09-01,BA,0.016666666666666666
combined_equal_weight,2021-10-01,BA,0.016666666666666666
combined_equal_weight,2021-11-01,BA,0.016666666666666666
combined_equal_weight,2021-12-01,BA,0.016666666666666666
combined_equal_weight,2022-01-03,BA,0.016666666666666666
combined_equal_weight,2022-02-01,BA,0.016666666666666666
combined_equal_weight,2022-03-01,BA,0.016666666666666666
combined_equal_weight,2022-04-01,BA,0.016666666666666666
combined_equal_weight,2022-05-02,BA,0.016666666666666666
combined_equal_weight,2022-06-01,BA,0.016666666666666666
combined_equal_weight,2022-07-01,BA,0.016666666666666666
combined_equal_weight,2022-08-01,BA,0.016666666666666666
combined_equal_weight,2022-09-01,BA,0.016666666666666666
combined_equal_weight,2022-10-03,BA,0.016666666666666666
combined_equal_weight,2022-11-01,BA,0.016666666666666666
combined_equal_weight,2022-12-01,BA,0.016666666666666666
combined_equal_weight,2023-01-03,BA,0.016666666666666666
combined_equal_weight,2023-02-01,BA,0.016666666666666666
combined_equal_weight,2023-03-01,BA,0.016666666666666666
combined_equal_weight,2023-04-03,BA,0.016666666666666666
combined_equal_weight,2023-05-01,BA,0.016666666666666666
combined_equal_weight,2023-06-01,BA,0.016666666666666666
combined_equal_weight,2023-07-03,BA,0.016666666666666666
combined_equal_weight,2023-08-01,BA,0.016666666666666666
combined_equal_weight,2023-09-01,BA,0.016666666666666666
combined_equal_weight,2023-10-02,BA,0.016666666666666666
combined_equal_weight,2023-11-01,BA,0.016666666666666666
combined_equal_weight,2023-12-01,BA,0.016666666666666666
combined_equal_weight,2021-01-04,CAT,0.016666666666666666
combined_equal_weight,2021-02-01,CAT,0.016666666666666666
combined_equal_weight,2021-03-01,CAT,0.016666666666666666
combined_equal_weight,2021-04-01,CAT,0.016666666666666666
combined_equal_weight,2021-05-03,CAT,0.016666666666666666
combined_equal_weight,2021-06-01,CAT,0.016666666666666666
combined_equal_weight,2021-07-01,CAT,0.016666666666666666
combined_equal_weight,2021-08-02,CAT,0.016666666666666666
combined_equal_weight,2021-09-01,CAT,0.016666666666666666
combined_equal_weight,2021-10-01,CAT,0.016666666666666666
combined_equal_weight,2021-11-01,CAT,0.016666666666666666
combined_equal_weight,2021-12-01,CAT,0.016666666666666666
combined_equal_weight,2022-01-03,CAT,0.016666666666666666
combined_equal_weight,2022-02-01,CAT,0.016666666666666666
combined_equal_weight,2022-03-01,CAT,0.016666666666666666
combined_equal_weight,2022-04-01,CAT,0.016666666666666666
combined_equal_weight,2022-05-02,CAT,0.016666666666666666
combined_equal_weight,2022-06-01,CAT,0.016666666666666666
combined_equal_weight,2022-07-01,CAT,0.016666666666666666
combined_equal_weight,2022-08-01,CAT,0.016666666666666666
combined_equal_weight,2022-09-01,CAT,0.016666666666666666
combined_equal_weight,2022-10-03,CAT,0.016666666666666666
combined_equal_weight,2022-11-01,CAT,0.016666666666666666
combined_equal_weight,2022-12-01,CAT,0.016666666666666666
combined_equal_weight,2023-01-03,CAT,0.016666666666666666
combined_equal_weight,2023-02-01,CAT,0.016666666666666666
combined_equal_weight,2023-03-01,CAT,0.016666666666666666
combined_equal_weight,2023-04-03,CAT,0.016666666666666666
combined_equal_weight,2023-05-01,CAT,0.016666666666666666
combined_equal_weight,2023-06-01,CAT,0.016666666666666666
combined_equal_weight,2023-07-03,CAT,0.016666666666666666
combined_equal_weight,2023-08-01,CAT,0.016666666666666666
combined_equal_weight,2023-09-01,CAT,0.016666666666666666
combined_equal_weight,2023-10-02,CAT,0.016666666666666666
combined_equal_weight,2023-11-01,CAT,0.016666666666666666
combined_equal_weight,2023-12-01,CAT,0.016666666666666666
combined_equal_weight,2021-01-04,CCI,0.016666666666666666
combined_equal_weight,2021-02-01,CCI,0.016666666666666666
combined_equal_weight,2021-03-01,CCI,0.016666666666666666
combined_equal_weight,2021-04-01,CCI,0.016666666666666666
combined_equal_weight,2021-05-03,CCI,0.016666666666666666
combined_equal_weight,2021-06-01,CCI,0.016666666666666666
combined_equal_weight,2021-07-01,CCI,0.016666666666666666
combined_equal_weight,2021-08-02,CCI,0.016666666666666666
combined_equal_weight,2021-09-01,CCI,0.016666666666666666
combined_equal_weight,2021-10-01,CCI,0.016666666666666666
combined_equal_weight,2021-11-01,CCI,0.016666666666666666
combined_equal_weight,2021-12-01,CCI,0.016666666666666666
combined_equal_weight,2022-01-03,CCI,0.016666666666666666
combined_equal_weight,2022-02-01,CCI,0.016666666666666666
combined_equal_weight,2022-03-01,CCI,0.016666666666666666
combined_equal_weight,2022-04-01,CCI,0.016666666666666666
combined_equal_weight,2022-05-02,CCI,0.016666666666666666
combined_equal_weight,2022-06-01,CCI,0.016666666666666666
combined_equal_weight,2022-07-01,CCI,0.016666666666666666
combined_equal_weight,2022-08-01,CCI,0.016666666666666666
combined_equal_weight,2022-09-01,CCI,0.016666666666666666
combined_equal_weight,2022-10-03,CCI,0.016666666666666666
combined_equal_weight,2022-11-01,CCI,0.016666666666666666
combined_equal_weight,2022-12-01,CCI,0.016666666666666666
combined_equal_weight,2023-01-03,CCI,0.016666666666666666
combined_equal_weight,2023-02-01,CCI,0.016666666666666666
combined_equal_weight,2023-03-01,CCI,0.016666666666666666
combined_equal_weight,2023-04-03,CCI,0.016666666666666666
combined_equal_weight,2023-05-01,CCI,0.016666666666666666
combined_equal_weight,2023-06-01,CCI,0.016666666666666666
combined_equal_weight,2023-07-03,CCI,0.016666666666666666
combined_equal_weight,2023-08-01,CCI,0.016666666666666666
combined_equal_weight,2023-09-01,CCI,0.016666666666666666
combined_equal_weight,2023-10-02,CCI,0.016666666666666666
combined_equal_weight,2023-11-01,CCI,0.016666666666666666
combined_equal_weight,2023-12-01,CCI,0.016666666666666666
combined_equal_weight,2021-01-04,CMCSA,0.016666666666666666
combined_equal_weight,2021-02-01,CMCSA,0.016666666666666666
combined_equal_weight,2021-03-01,CMCSA,0.016666666666666666
combined_equal_weight,2021-04-01,CMCSA,0.016666666666666666
combined_equal_weight,2021-05-03,CMCSA,0.016666666666666666
combined_equal_weight,2021-06-01,CMCSA,0.016666666666666666
combined_equal_weight,2021-07-01,CMCSA,0.016666666666666666
combined_equal_weight,2021-08-02,CMCSA,0.016666666666666666
combined_equal_weight,2021-09-01,CMCSA,0.016666666666666666
combined_equal_weight,2021-10-01,CMCSA,0.016666666666666666
combined_equal_weight,2021-11-01,CMCSA,0.016666666666666666
combined_equal_weight,2021-12-01,CMCSA,0.016666666666666666
combined_equal_weight,2022-01-03,CMCSA,0.016666666666666666
combined_equal_weight,2022-02-01,CMCSA,0.016666666666666666
combined_equal_weight,2022-03-01,CMCSA,0.016666666666666666
combined_equal_weight,2022-04-01,CMCSA,0.016666666666666666
combined_equal_weight,2022-05-02,CMCSA,0.016666666666666666
combined_equal_weight,2022-06-01,CMCSA,0.016666666666666666
combined_equal_weight,2022-07-01,CMCSA,0.016666666666666666
combined_equal_weight,2022-08-01,CMCSA,0.016666666666666666
combined_equal_weight,2022-09-01,CMCSA,0.016666666666666666
combined_equal_weight,2022-10-03,CMCSA,0.016666666666666666
combined_equal_weight,2022-11-01,CMCSA,0.016666666666666666
combined_equal_weight,2022-12-01,CMCSA,0.016666666666666666
combined_equal_weight,2023-01-03,CMCSA,0.016666666666666666
combined_equal_weight,2023-02-01,CMCSA,0.016666666666666666
combined_equal_weight,2023-03-01,CMCSA,0.016666666666666666
combined_equal_weight,2023-04-03,CMCSA,0.016666666666666666
combined_equal_weight,2023-05-01,CMCSA,0.016666666666666666
combined_equal_weight,2023-06-01,CMCSA,0.016666666666666666
combined_equal_weight,2023-07-03,CMCSA,0.016666666666666666
combined_equal_weight,2023-08-01,CMCSA,0.016666666666666666
combined_equal_weight,2023-09-01,CMCSA,0.016666666666666666
combined_equal_weight,2023-10-02,CMCSA,0.016666666666666666
combined_equal_weight,2023-11-01,CMCSA,0.016666666666666666
combined_equal_weight,2023-12-01,CMCSA,0.016666666666666666
combined_equal_weight,2021-01-04,COP,0.016666666666666666
combined_equal_weight,2021-02-01,COP,0.016666666666666666
combined_equal_weight,2021-03-01,COP,0.016666666666666666
combined_equal_weight,2021-04-01,COP,0.016666666666666666
combined_equal_weight,2021-05-03,COP,0.016666666666666666
combined_equal_weight,2021-06-01,COP,0.016666666666666666
combined_equal_weight,2021-07-01,COP,0.016666666666666666
combined_equal_weight,2021-08-02,COP,0.016666666666666666
combined_equal_weight,2021-09-01,COP,0.016666666666666666
combined_equal_weight,2021-10-01,COP,0.016666666666666666
combined_equal_weight,2021-11-01,COP,0.016666666666666666
combined_equal_weight,2021-12-01,COP,0.016666666666666666
combined_equal_weight,2022-01-03,COP,0.016666666666666666
combined_equal_weight,2022-02-01,COP,0.016666666666666666
combined_equal_weight,2022-03-01,COP,0.016666666666666666
combined_equal_weight,2022-04-01,COP,0.016666666666666666
combined_equal_weight,2022-05-02,COP,0.016666666666666666
combined_equal_weight,2022-06-01,COP,0.016666666666666666
combined_equal_weight,2022-07-01,COP,0.016666666666666666
combined_equal_weight,2022-08-01,COP,0.016666666666666666
combined_equal_weight,2022-09-01,COP,0.016666666666666666
combined_equal_weight,2022-10-03,COP,0.016666666666666666
combined_equal_weight,2022-11-01,COP,0.016666666666666666
combined_equal_weight,2022-12-01,COP,0.016666666666666666
combined_equal_weight,2023-01-03,COP,0.016666666666666666
combined_equal_weight,2023-02-01,COP,0.016666666666666666
combined_equal_weight,2023-03-01,COP,0.016666666666666666
combined_equal_weight,2023-04-03,COP,0.016666666666666666
combined_equal_weight,2023-05-01,COP,0.016666666666666666
combined_equal_weight,2023-06-01,COP,0.016666666666666666
combined_equal_weight,2023-07-03,COP,0.016666666666666666
combined_equal_weight,2023-08-01,COP,0.016666666666666666
combined_equal_weight,2023-09-01,COP,0.016666666666666666
combined_equal_weight,2023-10-02,COP,0.016666666666666666
combined_equal_weight,2023-11-01,COP,0.016666666666666666
combined_equal_weight,2023-12-01,COP,0.016666666666666666
combined_equal_weight,2021-01-04,CVX,0.016666666666666666
combined_equal_weight,2021-02-01,CVX,0.016666666666666666
combined_equal_weight,2021-03-01,CVX,0.016666666666666666
combined_equal_weight,2021-04-01,CVX,0.016666666666666666
combined_equal_weight,2021-05-03,CVX,0.016666666666666666
combined_equal_weight,2021-06-01,CVX,0.016666666666666666
combined_equal_weight,2021-07-01,CVX,0.016666666666666666
combined_equal_weight,2021-08-02,CVX,0.016666666666666666
combined_equal_weight,2021-09-01,CVX,0.016666666666666666
combined_equal_weight,2021-10-01,CVX,0.016666666666666666
combined_equal_weight,2021-11-01,CVX,0.016666666666666666
combined_equal_weight,2021-12-01,CVX,0.016666666666666666
combined_equal_weight,2022-01-03,CVX,0.016666666666666666
combined_equal_weight,2022-02-01,CVX,0.016666666666666666
combined_equal_weight,2022-03-01,CVX,0.016666666666666666
combined_equal_weight,2022-04-01,CVX,0.016666666666666666
combined_equal_weight,2022-05-02,CVX,0.016666666666666666
combined_equal_weight,2022-06-01,CVX,0.016666666666666666
combined_equal_weight,2022-07-01,CVX,0.016666666666666666
combined_equal_weight,2022-08-01,CVX,0.016666666666666666
combined_equal_weight,2022-09-01,CVX,0.016666666666666666
combined_equal_weight,2022-10-03,CVX,0.016666666666666666
combined_equal_weight,2022-11-01,CVX,0.016666666666666666
combined_equal_weight,2022-12-01,CVX,0.016666666666666666
combined_equal_weight,2023-01-03,CVX,0.016666666666666666
combined_equal_weight,2023-02-01,CVX,0.016666666666666666
combined_equal_weight,2023-03-01,CVX,0.016666666666666666
combined_equal_weight,2023-04-03,CVX,0.016666666666666666
combined_equal_weight,2023-05-01,CVX,0.016666666666666666
combined_equal_weight,2023-06-01,CVX,0.016666666666666666
combined_equal_weight,2023-07-03,CVX,0.016666666666666666
combined_equal_weight,2023-08-01,CVX,0.016666666666666666
combined_equal_weight,2023-09-01,CVX,0.016666666666666666
combined_equal_weight,2023-10-02,CVX,0.016666666666666666
combined_equal_weight,2023-11-01,CVX,0.016666666666666666
combined_equal_weight,2023-12-01,CVX,0.016666666666666666
combined_equal_weight,2021-01-04,D,0.016666666666666666
combined_equal_weight,2021-02-01,D,0.016666666666666666
combined_equal_weight,2021-03-01,D,0.016666666666666666
combined_equal_weight,2021-04-01,D,0.016666666666666666
combined_equal_weight,2021-05-03,D,0.016666666666666666
combined_equal_weight,2021-06-01,D,0.016666666666666666
combined_equal_weight,2021-07-01,D,0.016666666666666666
combined_equal_weight,2021-08-02,D,0.016666666666666666
combined_equal_weight,2021-09-01,D,0.016666666666666666
combined_equal_weight,2021-10-01,D,0.016666666666666666
